identifier,username,total,frac_species,species,frac_genus,genus,frac_tribe,tribe,frac_subfamily,subfamily,frac_family,family
541146,flower_prof,6,0.166666667,1,0.166666667,1,0.166666667,1,0,0,0.5,3
137344,birdsandbugs27,6,0.833333333,5,0.166666667,1,0,0,0,0,0,0
2671468,aavanes,6,0.166666667,1,0.166666667,1,0,0,0,0,0.666666667,4
288963,zdufran,6,1,6,0,0,0,0,0,0,0,0
2534351,mathdeinos,6,1,6,0,0,0,0,0,0,0,0
3592066,mgudmunsen,6,1,6,0,0,0,0,0,0,0,0
825919,andresz,6,1,6,0,0,0,0,0,0,0,0
2702560,joswan12,6,0,0,0,0,0,0,0,0,1,6
592085,n_rank,6,0.666666667,4,0.166666667,1,0,0,0,0,0.166666667,1
900859,nickerson_science,6,0.666666667,4,0.166666667,1,0,0,0,0,0.166666667,1
5766443,jm-30,6,0.833333333,5,0.166666667,1,0,0,0,0,0,0
4970206,thies147,6,0.833333333,5,0.166666667,1,0,0,0,0,0,0
15723,reallifeecology,6,1,6,0,0,0,0,0,0,0,0
116788,isaac_krone,6,0.666666667,4,0,0,0,0,0,0,0.333333333,2
2269559,inbetweenbays,6,1,6,0,0,0,0,0,0,0,0
1140011,naokitakebayashi,6,1,6,0,0,0,0,0,0,0,0
3816611,alana_mullen,6,1,6,0,0,0,0,0,0,0,0
623341,katbrun77,6,0.666666667,4,0,0,0,0,0.166666667,1,0.166666667,1
67003,blakesito,6,0.833333333,5,0,0,0,0,0.166666667,1,0,0
735311,erinacious,6,0.166666667,1,0,0,0,0,0.166666667,1,0.666666667,4
54737,paco_durango,6,0,0,0.166666667,1,0.666666667,4,0,0,0.166666667,1
80440,mictlanaztek,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3088782,dominid,6,0.833333333,5,0,0,0.166666667,1,0,0,0,0
2701007,oakycp,6,0.666666667,4,0,0,0,0,0,0,0.333333333,2
5920,mbarton,6,1,6,0,0,0,0,0,0,0,0
1791447,acclivity,6,0.166666667,1,0,0,0,0,0,0,0.833333333,5
218309,sfwalker,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
5393068,sofyabezikova,6,0,0,0,0,0,0,0,0,1,6
2064092,msatkinson,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3068998,tencho23,6,0.666666667,4,0.166666667,1,0,0,0,0,0.166666667,1
489178,chemistree,6,0,0,0,0,0,0,0,0,1,6
257635,skrentnyjeff,6,1,6,0,0,0,0,0,0,0,0
696243,fernando111,6,1,6,0,0,0,0,0,0,0,0
3801629,wildlifewatcher,6,1,6,0,0,0,0,0,0,0,0
2435454,georgiano,6,1,6,0,0,0,0,0,0,0,0
2303676,jestalve,6,0.166666667,1,0.333333333,2,0.166666667,1,0.166666667,1,0.166666667,1
3510076,giovanedias,6,0,0,0.5,3,0.166666667,1,0,0,0.333333333,2
236293,genehall,6,0.666666667,4,0.333333333,2,0,0,0,0,0,0
1006060,benoitrenaud,6,1,6,0,0,0,0,0,0,0,0
2291811,mattiasperez,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
62971,dwest,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
1038911,coolcrittersyt,6,1,6,0,0,0,0,0,0,0,0
166236,fungee,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
1932477,ajamico,6,0.666666667,4,0,0,0.333333333,2,0,0,0,0
18446,royaltyler,6,1,6,0,0,0,0,0,0,0,0
3344965,luchoperalta,6,0.833333333,5,0,0,0.166666667,1,0,0,0,0
266047,mothmaniac,6,1,6,0,0,0,0,0,0,0,0
946113,valentin_almada,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
2370503,rioma_rg,6,0.666666667,4,0.166666667,1,0,0,0,0,0.166666667,1
2616,alice_abela,6,0.666666667,4,0,0,0,0,0,0,0.333333333,2
688240,empid,6,1,6,0,0,0,0,0,0,0,0
2053130,edropkin,6,0.833333333,5,0,0,0.166666667,1,0,0,0,0
217057,briangooding,6,0,0,0.166666667,1,0,0,0,0,0.833333333,5
25659,t3d,6,0.666666667,4,0.333333333,2,0,0,0,0,0,0
3693579,jermaine_hinds,6,0.833333333,5,0.166666667,1,0,0,0,0,0,0
4636608,chestnut_pod,6,0,0,0,0,0,0,0,0,1,6
49994,rhesusguy,6,0,0,0,0,0,0,0.166666667,1,0.833333333,5
3387037,papilio-nikonis,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
2463964,filipi_soares,6,0.666666667,4,0.333333333,2,0,0,0,0,0,0
3307907,maya2020,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3711740,shelcullison,6,0.833333333,5,0,0,0.166666667,1,0,0,0,0
21868,boud1,6,0.166666667,1,0,0,0,0,0,0,0.833333333,5
247440,chaetura,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3919397,daniel_schelesky,6,0,0,0.666666667,4,0.166666667,1,0,0,0.166666667,1
691967,matt227,6,0.333333333,2,0,0,0,0,0,0,0.666666667,4
3069707,bdagley,6,0.166666667,1,0.5,3,0,0,0,0,0.333333333,2
2252300,kafujii,6,1,6,0,0,0,0,0,0,0,0
723867,rileywalsh,6,1,6,0,0,0,0,0,0,0,0
2516531,vespidmacro,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3945463,joe_cripe,6,1,6,0,0,0,0,0,0,0,0
2478447,loopy30,6,1,6,0,0,0,0,0,0,0,0
1120787,edhass,6,1,6,0,0,0,0,0,0,0,0
1115,jon_sullivan,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
3673266,sidalcea,6,1,6,0,0,0,0,0,0,0,0
38920,rjnjr,6,0.833333333,5,0,0,0,0,0,0,0.166666667,1
289602,kpinso,5,1,5,0,0,0,0,0,0,0,0
2653176,bensbeasts,5,1,5,0,0,0,0,0,0,0,0
3113294,chdphoto,5,1,5,0,0,0,0,0,0,0,0
296618,marykrieger,5,0.2,1,0,0,0,0,0,0,0.8,4
792712,janea,5,1,5,0,0,0,0,0,0,0,0
549840,carldeboer,5,0.8,4,0,0,0,0,0,0,0.2,1
5301936,r2d2robot,5,1,5,0,0,0,0,0,0,0,0
3415666,bugzilla,5,0,0,0.4,2,0.4,2,0,0,0.2,1
85599,cbills,5,0,0,0.2,1,0,0,0,0,0.8,4
1650502,iorek,5,0.8,4,0,0,0,0,0,0,0.2,1
1400004,gwpiel,5,1,5,0,0,0,0,0,0,0,0
3541625,kopthimitke,5,0.8,4,0.2,1,0,0,0,0,0,0
270483,txtiel,5,0.4,2,0,0,0,0,0,0,0.6,3
3519663,mshay007,5,1,5,0,0,0,0,0,0,0,0
4105664,lutherburbankhomeandgardens,5,0.4,2,0,0,0,0,0,0,0.6,3
383182,swampmonster7,5,1,5,0,0,0,0,0,0,0,0
1063403,kaybi,5,0,0,0,0,0,0,0,0,1,5
3796689,valenamoretti,5,0.8,4,0,0,0.2,1,0,0,0,0
1795177,chilltrue,5,0.8,4,0,0,0,0,0,0,0.2,1
2315128,ester_p,5,0.4,2,0.2,1,0.2,1,0,0,0.2,1
2726846,lilithohlson,5,0.8,4,0,0,0.2,1,0,0,0,0
2966166,sebfau8,5,1,5,0,0,0,0,0,0,0,0
691201,ryandove,5,0.6,3,0,0,0,0,0,0,0.4,2
392329,amydeacontt,5,0.8,4,0,0,0,0,0,0,0.2,1
2248610,sandor_in,5,0.8,4,0,0,0,0,0,0,0.2,1
109323,pd_pratt,5,1,5,0,0,0,0,0,0,0,0
1657604,raulogomezuba,5,0.4,2,0.2,1,0,0,0,0,0.4,2
35006,sienna,5,1,5,0,0,0,0,0,0,0,0
88577,nelruzam,5,0.6,3,0.2,1,0,0,0,0,0.2,1
3465497,pablomorenov,5,0.4,2,0,0,0,0,0,0,0.6,3
494532,ansel_oommen,5,0.6,3,0,0,0,0,0,0,0.4,2
3479758,aninhafonte,5,0.8,4,0.2,1,0,0,0,0,0,0
4644056,nadia_t,5,1,5,0,0,0,0,0,0,0,0
9251,mich_croc,5,0.4,2,0,0,0,0,0,0,0.6,3
4974529,michael-stansberry,5,0.8,4,0.2,1,0,0,0,0,0,0
2785976,alexis_mushroom,5,0.8,4,0.2,1,0,0,0,0,0,0
1104091,butternugget,5,0.6,3,0.4,2,0,0,0,0,0,0
2942920,fchieffo,5,1,5,0,0,0,0,0,0,0,0
3167007,jez_j,5,1,5,0,0,0,0,0,0,0,0
2400389,aanguyen,5,0,0,0,0,0,0,0,0,1,5
1262964,ericguerragrenier,5,0.8,4,0,0,0,0,0,0,0.2,1
860826,substanz,5,0,0,0,0,0,0,0,0,1,5
4333876,gvbox,5,0.8,4,0.2,1,0,0,0,0,0,0
1101333,chalkberg,5,0.6,3,0,0,0,0,0,0,0.4,2
1653038,dewald2,5,0.8,4,0,0,0.2,1,0,0,0,0
141873,swafford,5,1,5,0,0,0,0,0,0,0,0
4876657,qwertyduck,5,1,5,0,0,0,0,0,0,0,0
5570114,jakeira,5,1,5,0,0,0,0,0,0,0,0
3157646,kategammon,5,1,5,0,0,0,0,0,0,0,0
1059509,howardhorne,5,1,5,0,0,0,0,0,0,0,0
1985846,ibarzabal_j,5,1,5,0,0,0,0,0,0,0,0
200298,djulialda,5,1,5,0,0,0,0,0,0,0,0
434096,ngc6543,5,0.2,1,0,0,0,0,0,0,0.8,4
2555108,brack,5,1,5,0,0,0,0,0,0,0,0
351631,jessm-c,5,0.8,4,0,0,0,0,0,0,0.2,1
27083,gtonyjacobs,5,0.4,2,0,0,0,0,0,0,0.6,3
1166672,rdowney,5,1,5,0,0,0,0,0,0,0,0
3368536,shndra108,5,1,5,0,0,0,0,0,0,0,0
1301416,yuli_dimas,5,1,5,0,0,0,0,0,0,0,0
465225,cecehurst,5,0.4,2,0,0,0.6,3,0,0,0,0
2586516,niraclark,5,0.4,2,0,0,0,0,0.2,1,0.4,2
207448,micmatt,5,1,5,0,0,0,0,0,0,0,0
402292,zufi,5,0.6,3,0,0,0,0,0,0,0.4,2
3908998,estebans96,5,0.8,4,0.2,1,0,0,0,0,0,0
2705385,catimoses,5,0.8,4,0,0,0.2,1,0,0,0,0
4862506,glasscat,5,1,5,0,0,0,0,0,0,0,0
3885191,biovale-sc,5,1,5,0,0,0,0,0,0,0,0
283803,kc1lqm,5,0.8,4,0,0,0,0,0,0,0.2,1
387398,evangrimes,5,1,5,0,0,0,0,0,0,0,0
4326182,hoi_kuoh_mak,5,0.4,2,0.2,1,0,0,0.4,2,0,0
234657,bamm321,5,0.8,4,0.2,1,0,0,0,0,0,0
1068756,m_mossop,5,1,5,0,0,0,0,0,0,0,0
1065672,ahaislip,5,0.6,3,0.2,1,0,0,0,0,0.2,1
92826,dccopley,5,0.8,4,0.2,1,0,0,0,0,0,0
3075903,agroservicios,5,0.8,4,0,0,0,0,0.2,1,0,0
1056238,birdy555,5,0.2,1,0,0,0,0,0,0,0.8,4
3640164,luchila,5,1,5,0,0,0,0,0,0,0,0
38280,dominic,5,1,5,0,0,0,0,0,0,0,0
1704303,seins,5,0.2,1,0,0,0,0,0,0,0.8,4
1962132,timerobot,5,1,5,0,0,0,0,0,0,0,0
937032,alexanimalphotos,5,0.4,2,0.4,2,0,0,0,0,0.2,1
139486,cthawley,5,0.8,4,0,0,0,0,0,0,0.2,1
788371,anorman,5,0.2,1,0,0,0,0,0.2,1,0.6,3
306448,aynhart,5,0.8,4,0,0,0,0,0.2,1,0,0
28846,luiscorrea,5,0.8,4,0,0,0,0,0,0,0.2,1
757250,ellipsidion-humerale,5,0.8,4,0.2,1,0,0,0,0,0,0
1227646,back2botany,5,0.4,2,0.6,3,0,0,0,0,0,0
56029,sarka,5,0.8,4,0,0,0,0,0,0,0.2,1
4287725,gianluca_maissen,5,1,5,0,0,0,0,0,0,0,0
3855559,florisg,5,0.8,4,0,0,0,0,0,0,0.2,1
921816,luvsbugs,5,0.6,3,0.2,1,0,0,0,0,0.2,1
548238,tjhagerty,5,0.2,1,0,0,0,0,0,0,0.8,4
683372,ahuereca,5,1,5,0,0,0,0,0,0,0,0
1088408,ethan-k,5,0.2,1,0.2,1,0,0,0,0,0.6,3
1928743,liam_pentangelo,5,1,5,0,0,0,0,0,0,0,0
48057,snakewrangler95,5,1,5,0,0,0,0,0,0,0,0
2129201,frousseu,5,0,0,0,0,0,0,0,0,1,5
3508392,ericwg,5,1,5,0,0,0,0,0,0,0,0
749684,bere2806,5,1,5,0,0,0,0,0,0,0,0
552250,sallypsandpiper,5,1,5,0,0,0,0,0,0,0,0
362334,risdnaturelab,5,0.8,4,0,0,0,0,0.2,1,0,0
1477890,alocastro,5,1,5,0,0,0,0,0,0,0,0
3628742,tmthy_prsns,5,0,0,0,0,0,0,0,0,1,5
2311250,ashley851,5,1,5,0,0,0,0,0,0,0,0
3395122,saturns-wings,5,1,5,0,0,0,0,0,0,0,0
4622302,kburst89,5,1,5,0,0,0,0,0,0,0,0
1049035,pitiisparamensis,5,0.2,1,0.4,2,0,0,0,0,0.4,2
2404680,emmy_medina_espinoza,5,0,0,0,0,0,0,0,0,1,5
608757,erickaceae_98,5,0.8,4,0.2,1,0,0,0,0,0,0
6624,joannerusso,5,1,5,0,0,0,0,0,0,0,0
1126020,pyxisconstellation,5,1,5,0,0,0,0,0,0,0,0
1032462,steven-cyclist,5,0.8,4,0,0,0,0,0,0,0.2,1
3015639,newtscamander1,5,0.8,4,0,0,0,0,0,0,0.2,1
476945,philodendronjoe,5,0.6,3,0.2,1,0.2,1,0,0,0,0
1954345,actuallyaxley,5,1,5,0,0,0,0,0,0,0,0
133290,ernest5h,5,1,5,0,0,0,0,0,0,0,0
1956041,sfencott,5,1,5,0,0,0,0,0,0,0,0
742138,waterfallrich,5,1,5,0,0,0,0,0,0,0,0
1112035,dylfriedman,5,0.8,4,0.2,1,0,0,0,0,0,0
956531,jason310,5,0.6,3,0.2,1,0.2,1,0,0,0,0
522203,u_phantasticus,5,0.4,2,0,0,0,0,0,0,0.6,3
545825,kpalmier,5,1,5,0,0,0,0,0,0,0,0
1106202,martinlagerwey,5,0.6,3,0,0,0,0,0,0,0.4,2
253334,sophiebreitbart,5,0.8,4,0,0,0,0,0,0,0.2,1
1542340,jacobzippy,5,0.8,4,0,0,0,0,0,0,0.2,1
3055451,aledwards,5,1,5,0,0,0,0,0,0,0,0
53500,corynactis,5,0,0,0.2,1,0,0,0,0,0.8,4
1867531,zroskoph,5,0.4,2,0.2,1,0,0,0,0,0.4,2
1521095,lukose,5,1,5,0,0,0,0,0,0,0,0
198154,swampster,5,0.6,3,0,0,0,0,0,0,0.4,2
1148615,bk117,5,1,5,0,0,0,0,0,0,0,0
374639,mjwcarr,5,0.8,4,0,0,0,0,0,0,0.2,1
32591,blitzen1986,5,0.8,4,0,0,0,0,0.2,1,0,0
4901048,coesbioh,5,0.2,1,0.2,1,0,0,0,0,0.6,3
1661629,ablaydes,5,0.8,4,0.2,1,0,0,0,0,0,0
527710,jameskm,5,0,0,0,0,0,0,0,0,1,5
670350,lauravb,5,0,0,0,0,0,0,0,0,1,5
1211100,jlane,5,0.8,4,0.2,1,0,0,0,0,0,0
393377,pagophila,5,0.2,1,0,0,0,0,0,0,0.8,4
68722,missnarjess,5,0.8,4,0,0,0,0,0,0,0.2,1
382945,jayswildlife,5,1,5,0,0,0,0,0,0,0,0
2392990,kazakhstan,5,1,5,0,0,0,0,0,0,0,0
550722,jonathan142,5,0.2,1,0.2,1,0,0,0,0,0.6,3
1177513,celiafisher,5,1,5,0,0,0,0,0,0,0,0
1432567,fauna_mirifica,5,0,0,0,0,0,0,0,0,1,5
630573,elevine,5,0.4,2,0,0,0,0,0.2,1,0.4,2
1149476,newt77,5,0.6,3,0.2,1,0,0,0,0,0.2,1
978677,plantmorenatives,5,0,0,0.2,1,0.2,1,0,0,0.6,3
724908,stjohnw,5,0.2,1,0,0,0.4,2,0,0,0.4,2
1463783,gargola,5,0.2,1,0.6,3,0,0,0,0,0.2,1
5039476,tiffhall119,5,1,5,0,0,0,0,0,0,0,0
83124,raggabee,5,0,0,0.4,2,0.2,1,0,0,0.4,2
100637,karrin,5,1,5,0,0,0,0,0,0,0,0
76249,lcthompson,5,0.8,4,0,0,0,0,0,0,0.2,1
589956,alexsalcedo,5,0.8,4,0.2,1,0,0,0,0,0,0
770269,oebarker,5,0,0,0,0,0,0,0,0,1,5
1525980,goflowers,5,1,5,0,0,0,0,0,0,0,0
569349,jessicalieuw,5,0.2,1,0,0,0,0,0,0,0.8,4
1154032,fboetzl,5,0.4,2,0,0,0.2,1,0,0,0.4,2
502841,jacobricker,5,0.8,4,0.2,1,0,0,0,0,0,0
419371,johnascher,5,0,0,0,0,0,0,0,0,1,5
1002688,kitbeard,5,0,0,0,0,0,0,0,0,1,5
561471,xrubbersoul,5,0.6,3,0.4,2,0,0,0,0,0,0
1271728,vanne,5,0.2,1,0,0,0,0,0.2,1,0.6,3
2328458,nerdycorgi,5,1,5,0,0,0,0,0,0,0,0
1378,crawfordaj,5,1,5,0,0,0,0,0,0,0,0
81635,mellestra,5,0,0,0.2,1,0.6,3,0,0,0.2,1
527374,eric_shows,5,0.2,1,0.2,1,0.2,1,0,0,0.4,2
424061,growingtogether,5,0.2,1,0,0,0.2,1,0,0,0.6,3
1295991,teellbee,5,0,0,0.8,4,0,0,0,0,0.2,1
762150,ripleyrm,5,0,0,0,0,0,0,0,0,1,5
984355,wini56,5,1,5,0,0,0,0,0,0,0,0
5290740,anto44,5,0.4,2,0.2,1,0,0,0,0,0.4,2
4147582,breezybirb,5,0.8,4,0.2,1,0,0,0,0,0,0
23676,j_grinnell,5,1,5,0,0,0,0,0,0,0,0
4030355,tepecoacuilcana,5,0.2,1,0.2,1,0.2,1,0,0,0.4,2
751958,jo_gagnon,5,1,5,0,0,0,0,0,0,0,0
1913671,smoorman,5,1,5,0,0,0,0,0,0,0,0
15419,mordenana,5,0.6,3,0,0,0,0,0,0,0.4,2
2178021,mariaceron,5,0.8,4,0,0,0,0,0.2,1,0,0
3290726,thomerthu,5,0.2,1,0,0,0,0,0,0,0.8,4
5041467,phrygilanthus_aphyllus,5,1,5,0,0,0,0,0,0,0,0
1161807,taffypull7,5,0.8,4,0.2,1,0,0,0,0,0,0
64568,ericpo1,5,0.4,2,0,0,0,0,0.2,1,0.4,2
1097584,nmoorhatch,5,1,5,0,0,0,0,0,0,0,0
962273,banditoeagle,5,1,5,0,0,0,0,0,0,0,0
779360,skatingflamingo,5,1,5,0,0,0,0,0,0,0,0
2466177,yemaytoro,5,0.6,3,0.2,1,0,0,0,0,0.2,1
3217363,virtualvulture,5,1,5,0,0,0,0,0,0,0,0
3377468,froggymum,5,0.8,4,0.2,1,0,0,0,0,0,0
1331410,scelis018,5,0.4,2,0,0,0,0,0.2,1,0.4,2
416058,rangerwild,5,0.8,4,0,0,0,0,0,0,0.2,1
2194131,smcrahal,5,1,5,0,0,0,0,0,0,0,0
349892,piterkeo,5,0.2,1,0.4,2,0,0,0,0,0.4,2
1594618,rherold,5,1,5,0,0,0,0,0,0,0,0
1052774,prairievoyageur,5,1,5,0,0,0,0,0,0,0,0
248007,drtifflipsett,5,0.2,1,0,0,0,0,0,0,0.8,4
4974614,jennifer2660,5,0.6,3,0,0,0.2,1,0,0,0.2,1
1449482,anthony296,5,0.8,4,0,0,0,0,0,0,0.2,1
204369,manyenglishes,5,0.8,4,0,0,0,0,0,0,0.2,1
3137785,yorkniu,5,0.4,2,0,0,0,0,0,0,0.6,3
46415,marymchurchill,5,1,5,0,0,0,0,0,0,0,0
31231,abeck365,5,1,5,0,0,0,0,0,0,0,0
51891,cindy-sue,5,1,5,0,0,0,0,0,0,0,0
1530557,jansson,5,0,0,0,0,0,0,0,0,1,5
1529103,rgr_yee,5,0.2,1,0.2,1,0.2,1,0,0,0.4,2
526121,judygibson,5,0.2,1,0.2,1,0,0,0,0,0.6,3
614690,olliewildlfe401,5,1,5,0,0,0,0,0,0,0,0
670673,lozifer,5,1,5,0,0,0,0,0,0,0,0
2701076,sabineart,5,0.8,4,0,0,0,0,0,0,0.2,1
208642,kmbird,5,0.4,2,0,0,0,0,0,0,0.6,3
13514,swbirder,5,1,5,0,0,0,0,0,0,0,0
4268520,isidora_h,5,1,5,0,0,0,0,0,0,0,0
1637704,cameronramsey,5,0.2,1,0,0,0,0,0,0,0.8,4
3046356,doctoramickel,5,0.4,2,0,0,0.2,1,0,0,0.4,2
266157,andreafigueroa,5,0.8,4,0.2,1,0,0,0,0,0,0
1315,escalante-pasos,5,1,5,0,0,0,0,0,0,0,0
522641,rwinick,5,0.2,1,0,0,0,0,0,0,0.8,4
1099152,vantruan,5,0.2,1,0.2,1,0,0,0,0,0.6,3
461040,jackattack321,5,0.8,4,0,0,0,0,0,0,0.2,1
169099,bwhiteley,5,0.6,3,0.2,1,0,0,0,0,0.2,1
1233210,drbiwa,5,0,0,0.2,1,0,0,0,0,0.8,4
4561301,birdnutkid,5,0.8,4,0,0,0.2,1,0,0,0,0
2508263,lbc2020,5,0.8,4,0.2,1,0,0,0,0,0,0
2757317,leonardo2008,5,1,5,0,0,0,0,0,0,0,0
1683442,scopic,5,1,5,0,0,0,0,0,0,0,0
4374027,nerdddad,5,0.6,3,0,0,0,0,0,0,0.4,2
1511068,uflgator,5,0,0,0,0,0.4,2,0.6,3,0,0
4160825,ereiland,5,0.8,4,0,0,0,0,0,0,0.2,1
1894281,ritterscritters,5,0.6,3,0.4,2,0,0,0,0,0,0
51406,jjose,5,1,5,0,0,0,0,0,0,0,0
849233,nativeplantsmatter,5,0.2,1,0.2,1,0.6,3,0,0,0,0
1432,fernandovaca,5,0.4,2,0.2,1,0,0,0,0,0.4,2
1980811,handycoordination,5,1,5,0,0,0,0,0,0,0,0
14566,ekdelval,5,0.6,3,0,0,0,0,0,0,0.4,2
1490868,walker9853,5,1,5,0,0,0,0,0,0,0,0
2929461,radomirjaskula,5,0.4,2,0,0,0,0,0,0,0.6,3
7302,lgottlieb,5,0.4,2,0,0,0,0,0,0,0.6,3
3476401,lolavioleta,5,0.6,3,0.4,2,0,0,0,0,0,0
1079214,je9h,5,0.4,2,0,0,0,0,0,0,0.6,3
3018605,grumpypatada,5,0.8,4,0,0,0,0,0,0,0.2,1
146986,alligatorlizard,5,0.4,2,0,0,0.2,1,0,0,0.4,2
3866727,joao_rosa,5,1,5,0,0,0,0,0,0,0,0
2104661,chemistnate,5,1,5,0,0,0,0,0,0,0,0
4476031,wesawthis,5,1,5,0,0,0,0,0,0,0,0
615638,azbirdsandblooms,5,1,5,0,0,0,0,0,0,0,0
856923,lld4111,5,0.4,2,0.4,2,0,0,0,0,0.2,1
1736437,lebldwn,5,1,5,0,0,0,0,0,0,0,0
487340,lynnthium,5,1,5,0,0,0,0,0,0,0,0
2679219,abiddlestone24,5,0.8,4,0,0,0,0,0,0,0.2,1
130660,davidmt83,5,0.8,4,0.2,1,0,0,0,0,0,0
11840,daviswj,5,0.2,1,0,0,0,0,0,0,0.8,4
588853,mira_l_b,5,0.2,1,0,0,0,0,0,0,0.8,4
517514,sebastiancaraballo,5,1,5,0,0,0,0,0,0,0,0
229665,suzanne11,5,1,5,0,0,0,0,0,0,0,0
4512563,art_of_closeness,5,1,5,0,0,0,0,0,0,0,0
107672,red_wolf,5,0.8,4,0,0,0,0,0,0,0.2,1
4984070,peckycypress,5,0.8,4,0.2,1,0,0,0,0,0,0
550102,elizabeth154,5,0.8,4,0,0,0,0,0.2,1,0,0
1020372,citizen1,5,0,0,0,0,0,0,0.2,1,0.8,4
1629669,galxe,5,0,0,0,0,0,0,0,0,1,5
5179,leptonia,5,0.4,2,0,0,0,0,0.2,1,0.4,2
393144,tsample,5,1,5,0,0,0,0,0,0,0,0
4737951,jubeh,5,1,5,0,0,0,0,0,0,0,0
1491166,taniaz,5,0.8,4,0,0,0,0,0,0,0.2,1
744854,mattk561,5,1,5,0,0,0,0,0,0,0,0
1807946,swhit90,5,1,5,0,0,0,0,0,0,0,0
481352,masked_biologist,5,0.4,2,0,0,0,0,0,0,0.6,3
4909899,kaden27,5,0.8,4,0,0,0.2,1,0,0,0,0
3447335,coolkat,5,1,5,0,0,0,0,0,0,0,0
1972448,juanmauriciocontreras,5,0.8,4,0.2,1,0,0,0,0,0,0
4067121,senderoecologicolavicentina,5,0.8,4,0.2,1,0,0,0,0,0,0
2714984,scolop98,5,0,0,0,0,0,0,0,0,1,5
406271,jkester,5,0.6,3,0.2,1,0.2,1,0,0,0,0
908732,laurenflories,5,0.6,3,0.4,2,0,0,0,0,0,0
204568,iowabiologist,5,1,5,0,0,0,0,0,0,0,0
24661,sunnetchan,5,0.8,4,0,0,0,0,0,0,0.2,1
15796,johngsalamander,5,0.8,4,0,0,0,0,0,0,0.2,1
1548604,ebanorobles,5,1,5,0,0,0,0,0,0,0,0
975206,micahfreedman,5,0,0,0,0,0,0,0,0,1,5
2386886,worldsong,5,0.8,4,0,0,0,0,0,0,0.2,1
210221,pawelp,5,0.8,4,0,0,0,0,0,0,0.2,1
2211508,juniper86,5,0,0,0,0,0,0,0,0,1,5
2256124,dendrol,5,0,0,0,0,0,0,0,0,1,5
1122408,wwench,5,0.8,4,0,0,0,0,0,0,0.2,1
2736182,johann94,5,1,5,0,0,0,0,0,0,0,0
2774896,mvz-juangonzalezromero,5,1,5,0,0,0,0,0,0,0,0
1154385,sam727,5,0.8,4,0,0,0.2,1,0,0,0,0
2106338,shaunkarpow,5,0.6,3,0.4,2,0,0,0,0,0,0
59490,mduffy,5,1,5,0,0,0,0,0,0,0,0
3624914,saularias,5,0.8,4,0.2,1,0,0,0,0,0,0
247323,anna22,5,0,0,0,0,0,0,0,0,1,5
483828,cherylynn,5,0.8,4,0,0,0,0,0,0,0.2,1
302377,liliumtbn,5,1,5,0,0,0,0,0,0,0,0
41880,colleenevans,5,0.4,2,0.2,1,0.2,1,0,0,0.2,1
14811,snakeinmypocket,5,0.4,2,0,0,0,0,0,0,0.6,3
287185,a_coturnix,5,0.4,2,0,0,0.2,1,0,0,0.4,2
3135962,smuir_countrymouse,5,0.2,1,0,0,0,0,0,0,0.8,4
22614,kaptainkory,5,0,0,0.2,1,0,0,0,0,0.8,4
42111,belemqueuedelapin,5,1,5,0,0,0,0,0,0,0,0
3851733,milodoingstuff,5,1,5,0,0,0,0,0,0,0,0
1719032,thekakarinka,5,0.8,4,0,0,0.2,1,0,0,0,0
206492,wild-about-texas,5,1,5,0,0,0,0,0,0,0,0
3107071,kevinkevin01,5,0.2,1,0,0,0,0,0,0,0.8,4
1385830,herpsandseasons,5,0.8,4,0,0,0,0,0,0,0.2,1
4315839,shmuelabinun,5,1,5,0,0,0,0,0,0,0,0
1514027,vcetani,5,1,5,0,0,0,0,0,0,0,0
495219,karlbard,5,1,5,0,0,0,0,0,0,0,0
1875167,drleonard,5,1,5,0,0,0,0,0,0,0,0
1065439,huxley1622,5,0.8,4,0,0,0,0,0.2,1,0,0
1611286,feedalow,5,1,5,0,0,0,0,0,0,0,0
2752812,daliamartinez,5,0.8,4,0.2,1,0,0,0,0,0,0
2382094,srsvivos,5,0.8,4,0,0,0.2,1,0,0,0,0
4444997,fede_munoz,4,0.75,3,0.25,1,0,0,0,0,0,0
4876438,onaicul,4,1,4,0,0,0,0,0,0,0,0
19013,martinsv,4,0.5,2,0.25,1,0.25,1,0,0,0,0
1006172,betcrooks,4,0.5,2,0.25,1,0,0,0,0,0.25,1
19073,choess,4,0,0,0.25,1,0,0,0,0,0.75,3
4069649,binbongo,4,0.75,3,0,0,0,0,0,0,0.25,1
1792685,ethanrex,4,0.75,3,0.25,1,0,0,0,0,0,0
3430325,lauramiranda42,4,0.25,1,0.5,2,0,0,0,0,0.25,1
484557,jseo,4,0.75,3,0,0,0.25,1,0,0,0,0
1538527,leonardobergamini,4,0,0,0,0,0.25,1,0,0,0.75,3
